,clean_teks,label
2012,netizen indonesia banyak eksismenganggap dunia maya panggungkadang peran peran orang bijakkadang pedas hakim,0
2013,username username salah suporter peduli kaum hawa fans ngetweet,0
2014,mbuhhhhh ya dekat kena kdrt bilang urus keluarga bantu perempuan speak up sexual harrasment dikatain pusink,0
2015,appreciate bicara publik gin saat cewek alami pilih diam takut girls i feel berani via vallen,1
2016,interaksi orang ngurung kamar hanyut khayal kamar teman,2
2017,username username username duduk bangku jabat rakyat dengar hasil kerja prestasi nyata duduk bangku jabatancoba username abdi rakyat butuh seoran,0
2018,melody batas ala member ya dibales mentionnya kenal hahaha ya sih kisah jeket beda sebelumsebelumnya,2
2019,mbak username warbiyasak nih nih threadnya perempuan baca thread doa moga rasa nama leceh sexual ya,1
2020,username username username username ku tinggal senja malam hampir ku oh angin rindu lupa janji rindu gelora pisah tikam jiwa pandai usik pan,2
2021,baju sexy kamar tidur king ezechiel ndouassel top scorer liga koleksi goals catat brace gawang psms medan malam ntappp aliando url,1
2022,username sehat hidupin data seluler muncul notif kanan data seluler otomatis mati ulang padal kuota pakai respon respon ya url,0
2023,username nyata sandi waras mas gun radikalisme banding elektion bnykn muntah dengar statemen sandi kali oke username pintar bikin statement aksi ekse,4
2024,negara ngelola amatir usul nanggung surabaya daerah miskin walikota nya pikir rasional url,2
2025,username sehat hidupin data seluler muncul notif pakai mb data seluler otomatis mati ulang padal kuota pakai respon solutif kali kali kek gin ht,0
2026,ynkz username syetan iblis bengong bengong baca tweet inimrk pikir goda manusia segitu nya evolusi manusia syetan cepat,4
2027,marah kelas editing ajar fotografi ajar sulap sungguh motret rancang hasil editing rancang atas potret,0
2028,moga lebaran gembira menpar antusias harap program bazarpesonamudiklebaran genpitng,1
2029,rejeki pas masuk parkir serobot mobil jam parkir penuh maklum biar kosong duluan eehh pas pintu masuk mobil parkir amp,0
2030,nahseringnya nih oknum jabat tunjang duit tgjwb isi dokumen bijak bisa nyalahin laksana untung kantor,2
2031,sendiri paksa jalan henti tak esok ganti depandududududu url,2
2032,hidup jaman naow panggil ustadz gampang pakai muslim pakai kopyah putih sorban rapih berani bicara hafal ayat terjemah anggap ceramah du ustadz mondok tahun,2
2033,makan enak tidur nyenyak gelisah tulis alhamdulillah username tampung resah umat aksi bela via vallen pesan jakmania abang simic url,2
2034,gabung twitter smp ramai twitter hampa tl sepe hufthkek hati eaaaaa hahahaha harijaditwittersaya url,2
2035,username selamat siang sahabat pos mohon maaf balas kirim terima ya sahabat terima kasih percaya layan fd url,1
2036,username selamat siang sahabat pos mohon maaf balas kirim terima ya sahabat terima kasih percaya layan fd,1
2037,kecewa paksa golput presiden ri takut fpidivhumas polri username username username username,0
2038,pimpin didik rt tukang mintax alias ngemis ya warga apax warga tukang sampah lho pa wajib uang kumpul warga bayar thr tugas aman,0
2039,sayang manusia tolak datang cinta pendam utara perhati,2
2040,ngimpiin dira almarhum bapak bicara bareng ketawatawa tiga minum susu jahe angkring neng damai,1
2041,username bilang gendut susul masmba nikah todong angpaonya maki umur asem,2
2042,ujung duit maning duit maning tuu duit bayar thr daerah suruh bayar pakai apbd nya haiyaaah url,0
2043,jarijarinya jago kali ya betapa siksa berjamjam minggu ruang konsultasi nyeritain halhal bikin takut nginjek kaki rumah,0
2044,murid sanggar tahfiz quran mas keciiiil bicara terang bilang simak surahsurah juz ehh lancarr kek air keran malu,2
2045,dek kirim foto adik dua abang umi post story ngirim klik story umi lhaaah muka dicrop,2
2046,username presiden jalan kampung tolong perhati dusun rumah mbacang kec kutalimbaru kab serdang url,2
2047,cieee dm begitu ciee bilang mba via vallen ciee iri gadapat dm main bola dilecehin url,0
2048,kawan keluh suruh s bapak biaya siap kuta bapak ngangkat anak diskan si kawan nyengir,2
2049,yah jalan bagus kasi alat musik kawan kawan beda servernya teman teman servernya jerumus maksud hancur,2
2050,lebi goblo pas egi tinggal pas masuk kelas pamit tementemen tahu mbak sisil syok ku mimbikmimbik ngekek goblo si,4
2051,liat show stun deh lincah bet curiga pas bayi dibedong tuh opa mick rt username username sex nya den bikin muda,1
2052,ya allah bangun tidur bau masak tahu teman bule masak cupu mokel gara gin ditawarin sih si bule hmmmm,2
2053,sebucin tulus sayang maaf fakeworld asa its a real sayang ya sayang senang ya senang sedih ya sedih coba gimana main fakewolrd pakai asa real,3
2054,normalisasi bentuk leceh ya micu bentuk leceh mba sadar dukung laku leceh selamat ya,2
2055,done lukis teakhir slese kemarin bungkus bawa pulang moga kenan like this,1
2056,username gimana ya rumah malam malam takut anak si mending sepi tbtb kecoa gimana ya,4
2057,baik sembari nikmat hidang performance oppa ganteng nih ayo tepuk tangan riah,1
2058,gin wali kelas untung rumah deket sekolah pas dicariin wali murid rumah kasihan wali kelas rumah jarang sekolah grup kena imbas,2
2059,username ajar doi matematika fisika kimia semangat doi uh pacar rl nya temu doi jam hmmmmmmm,2
2060,bumbu kasih sayang masak menu favorit mu semur lidah sapi badranaya hidang untuk duhai puja hati,3
2061,username tolong maksud bukti guna resi transaksi transaksi transaksi supplier double resi,0
2062,username air manggis mati sore info lapor sistem ganggu air mati ah serasa hidup alam gaib,0
2063,makasih ya semangat doa peluk cium,3
2064,ya gimana ajak jalan suka takut tolak buat tahan hubung bulan eee e e imvu sih yak ya agun hmmm,4
2065,senandung rindu curah bagi ya sayyidi ya rasullullah genggam cinta ungkap bagi ya sayyidi ya rasullullah syukur agung mulia ya sayyidi ya rasullullah jadi umat,3
2066,cinta beda cari salah tim tuju frn,3
2067,dok enggan meni utama karir didik takut nama rumah tangga takut broken,4
2068,teman sok lihat temennya temu hati deh tengok lihat haha lucu miris kasihan,0
2069,sayang samaa orang ensenang jalaninnya orang sayang bocil si kibo taun ya,3
2070,lisa moga dengar berita ya kalo dengar ketemu yanglek ngeliat seram,4
2071,kemarin lihat puisi adimas imanuel judul cinta is never far from you makdrandang tumblr blok bikin tulis judul cinta url,2
2072,yaa pokok sayang serius gabohong i cinta youu xeno,3
2073,minahasa tugu ajar agama bukit kasih kanonang simbol indah beda yakin rukun amp,1
2074,aduh motor suka ngerumpi fly over daan mogot macet username username username username,0
2075,ngaret datenganya takut nongkrong ngarti sih niat nya bicara sekian ketemu ya kasihan panitia nya,2
2076,pasti libur tanggal bank indonesia bi libur yaa libur dipaksain masuk bingung kerja gimana,4
2077,pihak politik salut beliau moga jejak ikut nada giat beliau dunia politik biar jalan politis jaga gawang masingmasing,1
2078,selamaaaat paaaagi jelang siang sayang kuuu semangat jaga sehat sayang kamu cinta bby username,3
2079,aneh mulut kepedesan abis langsung sakit perut maleman sakit perut bolak toilet makan pedas gimana gin salah,2
2080,baju outfit favorit pakai baju kotor langsung cuci ringin pakai,1
2081,bagi cinta ungkap cinta senyum nyaman bahagia terima beda sifat milik,3
2082,coba bikin pudding coba salah bikin bikin jelly nutrijell coba bikin lap jelly plain coba bikin lap nyampur keras salah dosa sayang,2
2083,username langgan setia tagih may rp laku bayar jatuh tempo tanggal abai bayar cs twitter username tagih sensitiveno,0
2084,all we know of heaven all we need of hell pvris ikut pvris album lagu mature sangar dark fragile konsep album mv nya keren parah suka lagu mercy anyone else winter url,1
2085,ya salah sih akun rp kasih saran doa cepat kabul ya kasihan coba saran kabul doa,2
2086,sayaa sadar tak mjd kangen iya jarang ketemu iya kadang curiga iya mimpi biar kangen ku obat arhhhh allah maha,2
2087,menggunakn sistem demokrasi bgtulah jlnnya perintah sll upaya mjd dn baikk teruss ksejahteraan url,1
2088,inti sih sayang ngitung bulan wkwk,3
2089,maksud bela dirisemua salah kerjaanpertemanan saat bela lakuin nyata,2
2090,ngeri sih ya akun gede followers ribu tuh ngetweet jelek salah hujat langsung takut unfollow please,4
2091,alay yah sih lay ih molo sih seble x siram luka pakai air,0
2092,kamar ku ku kasih kursi biar si doi duduk kursi ajar tidur lampu nyala ya takut si doi muncul pas remang,4
2093,sepakat orangorang reduksi kapitalisme batas cipta lagu cinta kapitalisme dunia musik luas eksploitasi ketidaksetaraan gender senjang produksi,2
2094,rayu cowok kadal wkwkw cantik pacar sih suka lagu nyanyiinnanti lagu mainin spty tuh manis deh bibirnyaaku suka bibir basi abis,0
2095,vedevah kartu multi trip guna ngapain isi saldo kmt tap suruh beli kartu thb etttaaann,0
2096,cerita kisah istri turun suami tahan rumah tangga si laki mau si anak meni turun si istri lapang dada pisahnamun si laki kekeh tahan istri,2
2097,nyaman kamar pintu kaya bolak nelp nyokap takut dikatain banci help help,4
2098,santun anak yatim kewajibanmereka hak bahagia kitalayak bahagiapramuka peduli merekapramuka indonesia,1
2099,malam baring rumput renung langit nikmat tenang tani bunyi alam indah aneh percakapn dar tenggelam cinta nikmat,3
2100,polres pati duka senin tempat rumah duka ds waturoyo rt iv kec margoyoso kabpati laksana giat upacara semayam jenazah almarhum aiptu puryono jabat banit unit sabhara polsek margoyoso url,2
2101,warga hak nyapres nyawapres warga konstituen hak pilih pilih gederasa wajah masuk tivi koran tebar bantu kirikanan nunggu petinggi mumpung wisngonowae,0
2102,sabar yah sayang orang orang balas ill pakai sure theyll get it dont hide ur smile dont give me fake smile everything gonna be okay username url,0
2103,terimakasih warna kertas putih rangkai bunga vas kosong nyanyi merdu ruang sunyi ikat,3
2104,semangat hidup ayah keluarga terima kasih keluarga lupa kata keluarga ku sayang,3
2105,username pintar ganteng wibawa jago kendaliin suasana pusing keliling adoeh cepat ketemu beta temu,3
2106,username takut nih fk sekolah anak paralel ya univ ken beda,4
2107,teriak nama deras hujan pandang jauh doa hening malam cinta diam tahan,3
2108,makasih mba novitasarilaras service macbook username auditorium nurcholish madjid universitas paramadina,1
2109,semangat sayangsayangkuh ku gegoleran rumah ngetawainnangisin ku dukung daam sayang,3
2110,baring rasaseperti nyaman foto sayang kamueeaaaa maafefekstress efekldr efeklaparjuga url,3
2111,laku cinta,3
2112,cegah radikalisme mohon deskripsi batas radikalisme batas kriminalisasi ajar islam nama radikalisme sekuler url,0
2113,bahahahahajahahhaaa sakit emanggg udahh wkwkw tahan ampe agustus lisa kokas niat liat lisa ngeri ujung mana,1
2114,username tambahin ya cantik kaya lihat malaikat lemah sempurna hidup hati sombong rajin tabung bahagia,1
2115,desain razer mbp modern bezel tipis n mampu gaming spek n desain elegan hipnotis apple pudar contoh nya username,1
2116,kuatir dukung penuh nu presiden username coba utakatik delegitimasi istilah islam nusantara kenal kembang nu muktamar soal agama politik,0
2117,assalamualaikum warahmatullahi wabarakatuh selamat pagi moga allah kah jumat anugerah damai hati,3
2118,juang cinta mesti dia b enggaa,2
2119,mas hamdan istri manja rewel hamil alhamdulillah hamil mas ngerti kadang suka geleng bosan jatuh cinta berkalikali istri mas,3
2120,happy mensive kaliannn langgeng yaa suka tengkar klop wkwk cinta sayang i cinta you,3
2121,jauh lihat bahagia sayang cinta,3
2122,akun medsos kppn kanpus satker grup tele relevan sih ya mending satker langsung grup,0
2123,ideal kpk tingkat status ganjar saksi sangka curiga lindung kuasa cair kpk percaya,0
2124,ku erti teka teki mu kalimat indah ku sadar tulis ku sangka jatuh cinta mudah sahabat ku,3
2125,bingung orang trauma panjang sadar rasa speak up kadang takut bilang lebay bohong bla bla ngatasin trauma susah judge orang mending diam,4
2126,semangat sayang tunggu anak lahir ahahahhaha username exo comingsoon exo exoplanet weareoneexo,3
2127,temu si mantan pas wgl pertama bikin tweetnya bilang terima kasih kayak ngerti nempel yaudah deh aku suka jadi,3
2128,ya masamasa lewat fanatik risih lihat tarik okesip,4
2129,oh ularrr takut ular ya allah hantar tetamu hidup ku sungguh sabar manusia kaki belit sabar bit ular geli,4
2130,kangen ajar privat kangen ajar tpq kangen rapat jam pagi kangen agenda inap sabtuminggu yea my life so flat now maybe i need cheetos,2
2131,tanggal juni kemarin degdegan umum dospem ampe skrgpun ngawang,4
2132,langsung bingung tataptatapan muka merinding pasti takut bangeeeeeettt pikir lariiiiiiii,4
2133,username username picik kait gempa politik jenis bantu silah via dompet bantu nyinyir medsos,0
2134,scot langsung cari rumah aneh dunia gerangan rumah kaget sosok perempuan cantik nan putih umur tahun perempuan,4
2135,kali ketemu pas bayi umur taon kelas sd time so fast nama raditya cita cita tugas madam bakar pintar yo le sekohale,1
2136,eh asli ya nonton seram sih asli tuh ngebunuh orang jatuh cinta ketidaktahuannya ubah malapetaka horor woy,4
2137,komen julid begichu dm si laku dm hayuk hayuk ajak enak enak otak pakai bayangin anak kena udalaah susah nanggepin otak isi dengkul cebong,0
2138,username username username anggap saudara bubar acara ustadz tausiah ilmu kamimikir,0
2139,alhamdulillah juli is our happy day username congratss my sissyy gadapet snm jalan raih mimpi snm merah nang sengguk peluk dua eh ketrima nya pilih snm,1
2140,man teman hormat kumpul hp kumpul bareng asik mending rumah tahan boker,0
2141,temu dengan takdir teman pilih jatuh cinta mu benarbenar duga,3
2142,jatuh cinta ryan gosling the notebook bosan nonton ulang la la land kali nonton la la land mata sayu senyum lembutgosling url,3
2143,idm army terima jurus ilmu teknologi pangan ada kuliah jurus bantu tenangin takut masamasa kuliah,4
2144,username min aju reksa dana tuju tanggal voucher gift card cek email ad url,0
2145,mah takut belok miring jatuh konyol jatuh masuk jurang ban benjol ngebut parah tibatiba ngontrol gas rem bikin mati tabrak tanda coba,4
2146,media sosial ngeri jancuk yakin benar lahir nk suroboyo gede y nk suroboyo lek baya ku idek yo wani dep an baya iku harga,0
2147,sayang salah nih bidadari tinggal surga tinggal hati sih,3
